observation_id,measurement_origin,measured_primitive,derivation_or_correction,observed_pco2_kpa,uncertainty_value,uncertainty_unit,uncertainty_status,covariance_status,source_locator,state_pressure_pa,pressure_specification,target_eligible,eligibility_reason
vle_obs_0261,direct_partial_pressure,equilibrium_gas_CO2_partial_pressure,none,83.61,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Ma'mun et al. (2005), MEA equilibrium table",,missing_source_pressure_contract,no,No source-backed state pressure or pressure convention is frozen.
vle_obs_0262,direct_partial_pressure,equilibrium_gas_CO2_partial_pressure,none,92.79,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Ma'mun et al. (2005), MEA equilibrium table",,missing_source_pressure_contract,no,No source-backed state pressure or pressure convention is frozen.
vle_obs_0263,direct_partial_pressure,equilibrium_gas_CO2_partial_pressure,none,137.9,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Ma'mun et al. (2005), MEA equilibrium table",,missing_source_pressure_contract,no,No source-backed state pressure or pressure convention is frozen.
vle_obs_0264,direct_partial_pressure,equilibrium_gas_CO2_partial_pressure,none,191.9,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Ma'mun et al. (2005), MEA equilibrium table",,missing_source_pressure_contract,no,No source-backed state pressure or pressure convention is frozen.
vle_obs_0265,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,34,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",125000,row_reported_total_pressure,yes,Gate 0 v2 pressure metrology and state-pressure contract are complete.
vle_obs_0266,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,101,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",191000,row_reported_total_pressure,yes,Gate 0 v2 pressure metrology and state-pressure contract are complete.
vle_obs_0267,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,86,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",176000,row_reported_total_pressure,yes,Gate 0 v2 pressure metrology and state-pressure contract are complete.
vle_obs_0268,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,167,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",258000,row_reported_total_pressure,yes,Gate 0 v2 pressure metrology and state-pressure contract are complete.
vle_obs_0269,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,233,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",324000,row_reported_total_pressure,yes,Gate 0 v2 pressure metrology and state-pressure contract are complete.
vle_obs_0270,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,16,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",146000,row_reported_total_pressure,yes,Gate 0 v2 pressure metrology and state-pressure contract are complete.
vle_obs_0271,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,95,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",189000,row_reported_total_pressure,yes,Gate 0 v2 pressure metrology and state-pressure contract are complete.
vle_obs_0272,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,12,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",143000,row_reported_total_pressure,yes,Gate 0 v2 pressure metrology and state-pressure contract are complete.
vle_obs_0273,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,36,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",169000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0274,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,61,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",190000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0275,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,138,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",266000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0276,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,123,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",251000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0277,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,171,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",303000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0278,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,22,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",157000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0279,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,63,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",241000,row_reported_total_pressure,yes,Gate 0 v2 pressure metrology and state-pressure contract are complete.
vle_obs_0280,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,108,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",287000,row_reported_total_pressure,yes,Gate 0 v2 pressure metrology and state-pressure contract are complete.
vle_obs_0281,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,62,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",241000,row_reported_total_pressure,yes,Gate 0 v2 pressure metrology and state-pressure contract are complete.
vle_obs_0282,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,237,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",415000,row_reported_total_pressure,yes,Gate 0 v2 pressure metrology and state-pressure contract are complete.
vle_obs_0283,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,192,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",370000,row_reported_total_pressure,yes,Gate 0 v2 pressure metrology and state-pressure contract are complete.
vle_obs_0284,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,387,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",565000,row_reported_total_pressure,yes,Gate 0 v2 pressure metrology and state-pressure contract are complete.
vle_obs_0285,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,512,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",691000,row_reported_total_pressure,yes,Gate 0 v2 pressure metrology and state-pressure contract are complete.
vle_obs_0286,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,50,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",189000,row_reported_total_pressure,yes,Gate 0 v2 pressure metrology and state-pressure contract are complete.
vle_obs_0287,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,283,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",467000,row_reported_total_pressure,yes,Gate 0 v2 pressure metrology and state-pressure contract are complete.
vle_obs_0288,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,45,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",184000,row_reported_total_pressure,yes,Gate 0 v2 pressure metrology and state-pressure contract are complete.
vle_obs_0289,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,176,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",412000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0290,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,77,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",220000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0291,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,352,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",594000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0292,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,292,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",535000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0293,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,448,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",691000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0294,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,153,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",403000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0295,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,73,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",217000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0296,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,716,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",1032000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0297,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,217,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",542000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0298,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,308,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",633000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0299,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,289,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",614000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0300,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,613,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",937000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0301,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,464,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",788000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0302,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,683,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",1008000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0303,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,764,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",1089000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0304,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,964,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",1289000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0305,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,131,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",279000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0306,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,145,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",293000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0307,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,997,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",1414000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0308,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,368,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",797000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0309,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,500,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",929000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0310,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,463,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",892000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0311,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,1062,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",1490000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0312,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,1012,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",1440000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0313,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,1008,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",1437000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0314,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,1259,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",1688000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0315,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,213,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",366000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0316,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,236,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",390000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0317,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,332,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",490000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0318,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,569,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",1126000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0319,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,724,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",1281000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0320,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,732,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",1289000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0321,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,1427,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",1984000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0322,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,1302,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",1859000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0323,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,1626,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",2184000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0324,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,1442,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",2013000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0325,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,1568,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",2216000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0326,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,1090,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",1805000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
vle_obs_0327,total_pressure_derived,measured_total_pressure,source Eq. (1): measured total pressure corrected for N2 and calculated solvent vapor pressures,1051,,,source_numeric_uncertainty_not_transcribed,source_covariance_not_reported,"Xu et al. (2011), Eq. (1) and equilibrium table",1766000,row_reported_total_pressure,no,The row is outside the frozen active/reserved state membership.
