membership_id,state_id,source_key,source_file,source_row_index,row_status,temperature_C,mea_mass_fraction,co2_loading_mol_per_mol_mea,species,measurement_role,reported_basis,conversion_eligible,lifecycle_status,target_membership,target_eligible,eligibility_reason
Matin2012_state_007|MEA,Matin2012_state_007,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,7,reported,20,0.3,0.241,MEA,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_007|MEAH+,Matin2012_state_007,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,7,reported,20,0.3,0.241,MEAH+,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_007|MEACOO-,Matin2012_state_007,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,7,reported,20,0.3,0.241,MEACOO-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_007|HCO3-,Matin2012_state_007,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,7,reported,20,0.3,0.241,HCO3-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_007|CO3^2-,Matin2012_state_007,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,7,reported,20,0.3,0.241,CO3^2-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_007|H3O+,Matin2012_state_007,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,7,reported,20,0.3,0.241,H3O+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_007|OH-,Matin2012_state_007,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,7,reported,20,0.3,0.241,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_007|MEA + MEAH+,Matin2012_state_007,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,7,reported,20,0.3,0.241,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_008|CO2,Matin2012_state_008,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,8,reported,20,0.3,0.264,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_008|MEA,Matin2012_state_008,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,8,reported,20,0.3,0.264,MEA,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_008|MEAH+,Matin2012_state_008,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,8,reported,20,0.3,0.264,MEAH+,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_008|MEACOO-,Matin2012_state_008,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,8,reported,20,0.3,0.264,MEACOO-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_008|HCO3-,Matin2012_state_008,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,8,reported,20,0.3,0.264,HCO3-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_008|CO3^2-,Matin2012_state_008,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,8,reported,20,0.3,0.264,CO3^2-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_008|H3O+,Matin2012_state_008,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,8,reported,20,0.3,0.264,H3O+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_008|OH-,Matin2012_state_008,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,8,reported,20,0.3,0.264,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_008|MEA + MEAH+,Matin2012_state_008,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,8,reported,20,0.3,0.264,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_009|CO2,Matin2012_state_009,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,9,reported,20,0.3,0.287,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_009|MEA,Matin2012_state_009,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,9,reported,20,0.3,0.287,MEA,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_009|MEAH+,Matin2012_state_009,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,9,reported,20,0.3,0.287,MEAH+,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_009|MEACOO-,Matin2012_state_009,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,9,reported,20,0.3,0.287,MEACOO-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_009|HCO3-,Matin2012_state_009,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,9,reported,20,0.3,0.287,HCO3-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_009|CO3^2-,Matin2012_state_009,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,9,reported,20,0.3,0.287,CO3^2-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_009|H3O+,Matin2012_state_009,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,9,reported,20,0.3,0.287,H3O+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_009|OH-,Matin2012_state_009,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,9,reported,20,0.3,0.287,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_009|MEA + MEAH+,Matin2012_state_009,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,9,reported,20,0.3,0.287,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_010|CO2,Matin2012_state_010,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,10,reported,20,0.3,0.31,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_010|MEA,Matin2012_state_010,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,10,reported,20,0.3,0.31,MEA,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_010|MEAH+,Matin2012_state_010,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,10,reported,20,0.3,0.31,MEAH+,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_010|MEACOO-,Matin2012_state_010,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,10,reported,20,0.3,0.31,MEACOO-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_010|HCO3-,Matin2012_state_010,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,10,reported,20,0.3,0.31,HCO3-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_010|CO3^2-,Matin2012_state_010,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,10,reported,20,0.3,0.31,CO3^2-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_010|H3O+,Matin2012_state_010,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,10,reported,20,0.3,0.31,H3O+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_010|OH-,Matin2012_state_010,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,10,reported,20,0.3,0.31,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_010|MEA + MEAH+,Matin2012_state_010,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,10,reported,20,0.3,0.31,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_011|CO2,Matin2012_state_011,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,11,reported,20,0.3,0.334,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_011|MEA,Matin2012_state_011,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,11,reported,20,0.3,0.334,MEA,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_011|MEAH+,Matin2012_state_011,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,11,reported,20,0.3,0.334,MEAH+,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_011|MEACOO-,Matin2012_state_011,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,11,reported,20,0.3,0.334,MEACOO-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_011|HCO3-,Matin2012_state_011,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,11,reported,20,0.3,0.334,HCO3-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_011|CO3^2-,Matin2012_state_011,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,11,reported,20,0.3,0.334,CO3^2-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_011|H3O+,Matin2012_state_011,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,11,reported,20,0.3,0.334,H3O+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_011|OH-,Matin2012_state_011,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,11,reported,20,0.3,0.334,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_011|MEA + MEAH+,Matin2012_state_011,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,11,reported,20,0.3,0.334,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_012|CO2,Matin2012_state_012,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,12,reported,20,0.3,0.358,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_012|MEA,Matin2012_state_012,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,12,reported,20,0.3,0.358,MEA,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_012|MEAH+,Matin2012_state_012,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,12,reported,20,0.3,0.358,MEAH+,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_012|MEACOO-,Matin2012_state_012,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,12,reported,20,0.3,0.358,MEACOO-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_012|HCO3-,Matin2012_state_012,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,12,reported,20,0.3,0.358,HCO3-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_012|CO3^2-,Matin2012_state_012,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,12,reported,20,0.3,0.358,CO3^2-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_012|H3O+,Matin2012_state_012,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,12,reported,20,0.3,0.358,H3O+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_012|OH-,Matin2012_state_012,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,12,reported,20,0.3,0.358,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_012|MEA + MEAH+,Matin2012_state_012,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,12,reported,20,0.3,0.358,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_013|CO2,Matin2012_state_013,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,13,reported,20,0.3,0.382,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_013|MEA,Matin2012_state_013,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,13,reported,20,0.3,0.382,MEA,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_013|MEAH+,Matin2012_state_013,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,13,reported,20,0.3,0.382,MEAH+,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_013|MEACOO-,Matin2012_state_013,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,13,reported,20,0.3,0.382,MEACOO-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_013|HCO3-,Matin2012_state_013,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,13,reported,20,0.3,0.382,HCO3-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_013|CO3^2-,Matin2012_state_013,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,13,reported,20,0.3,0.382,CO3^2-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_013|H3O+,Matin2012_state_013,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,13,reported,20,0.3,0.382,H3O+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_013|OH-,Matin2012_state_013,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,13,reported,20,0.3,0.382,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_013|MEA + MEAH+,Matin2012_state_013,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,13,reported,20,0.3,0.382,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_014|CO2,Matin2012_state_014,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,14,reported,20,0.3,0.406,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_014|MEA,Matin2012_state_014,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,14,reported,20,0.3,0.406,MEA,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_014|MEAH+,Matin2012_state_014,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,14,reported,20,0.3,0.406,MEAH+,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_014|MEACOO-,Matin2012_state_014,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,14,reported,20,0.3,0.406,MEACOO-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_014|HCO3-,Matin2012_state_014,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,14,reported,20,0.3,0.406,HCO3-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_014|CO3^2-,Matin2012_state_014,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,14,reported,20,0.3,0.406,CO3^2-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_014|H3O+,Matin2012_state_014,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,14,reported,20,0.3,0.406,H3O+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_014|OH-,Matin2012_state_014,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,14,reported,20,0.3,0.406,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_014|MEA + MEAH+,Matin2012_state_014,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,14,reported,20,0.3,0.406,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_015|CO2,Matin2012_state_015,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,15,reported,20,0.3,0.431,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_015|MEA,Matin2012_state_015,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,15,reported,20,0.3,0.431,MEA,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_015|MEAH+,Matin2012_state_015,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,15,reported,20,0.3,0.431,MEAH+,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_015|MEACOO-,Matin2012_state_015,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,15,reported,20,0.3,0.431,MEACOO-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_015|HCO3-,Matin2012_state_015,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,15,reported,20,0.3,0.431,HCO3-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_015|CO3^2-,Matin2012_state_015,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,15,reported,20,0.3,0.431,CO3^2-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_015|H3O+,Matin2012_state_015,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,15,reported,20,0.3,0.431,H3O+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_015|OH-,Matin2012_state_015,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,15,reported,20,0.3,0.431,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_015|MEA + MEAH+,Matin2012_state_015,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,15,reported,20,0.3,0.431,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_016|CO2,Matin2012_state_016,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,16,reported,20,0.3,0.455,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_016|MEA,Matin2012_state_016,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,16,reported,20,0.3,0.455,MEA,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_016|MEAH+,Matin2012_state_016,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,16,reported,20,0.3,0.455,MEAH+,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_016|MEACOO-,Matin2012_state_016,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,16,reported,20,0.3,0.455,MEACOO-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_016|HCO3-,Matin2012_state_016,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,16,reported,20,0.3,0.455,HCO3-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_016|CO3^2-,Matin2012_state_016,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,16,reported,20,0.3,0.455,CO3^2-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_016|H3O+,Matin2012_state_016,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,16,reported,20,0.3,0.455,H3O+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_016|OH-,Matin2012_state_016,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,16,reported,20,0.3,0.455,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_016|MEA + MEAH+,Matin2012_state_016,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,16,reported,20,0.3,0.455,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_017|CO2,Matin2012_state_017,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,17,reported,20,0.3,0.48,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_017|MEA,Matin2012_state_017,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,17,reported,20,0.3,0.48,MEA,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_017|MEAH+,Matin2012_state_017,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,17,reported,20,0.3,0.48,MEAH+,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_017|MEACOO-,Matin2012_state_017,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,17,reported,20,0.3,0.48,MEACOO-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_017|HCO3-,Matin2012_state_017,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,17,reported,20,0.3,0.48,HCO3-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_017|CO3^2-,Matin2012_state_017,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,17,reported,20,0.3,0.48,CO3^2-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_017|H3O+,Matin2012_state_017,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,17,reported,20,0.3,0.48,H3O+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_017|OH-,Matin2012_state_017,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,17,reported,20,0.3,0.48,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_017|MEA + MEAH+,Matin2012_state_017,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,17,reported,20,0.3,0.48,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_018|CO2,Matin2012_state_018,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,18,reported,20,0.3,0.505,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_018|MEA,Matin2012_state_018,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,18,reported,20,0.3,0.505,MEA,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_018|MEAH+,Matin2012_state_018,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,18,reported,20,0.3,0.505,MEAH+,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_018|MEACOO-,Matin2012_state_018,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,18,reported,20,0.3,0.505,MEACOO-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_018|HCO3-,Matin2012_state_018,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,18,reported,20,0.3,0.505,HCO3-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_018|CO3^2-,Matin2012_state_018,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,18,reported,20,0.3,0.505,CO3^2-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_018|H3O+,Matin2012_state_018,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,18,reported,20,0.3,0.505,H3O+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
